ID,length,height,bodyAngle,wheelAngle,headAngle,time
18305,2782,330,397,227,466,1
18306,3360,256,232,298,477,2
18307,2884,252,594,38,224,2
18309,3033,319,622,30,151,4
18310,3792,257,165,325,418,2
18311,3792,257,165,325,418,2
18312,2689,258,320,280,725,2
18315,2752,467,578,116,352,1
18316,3033,320,622,31,151,2
18317,3064,257,532,13,357,2
18318,3033,319,622,30,151,2
18319,2701,262,576,344,518,2
18076,2769,247,659,31,104,1
18322,4009,267,221,360,531,3
18325,3499,463,607,225,285,1
18326,2696,441,208,35,102,2
18327,3456,455,417,77,476,2
18328,3499,460,607,225,285,2
18330,2697,438,208,35,102,2
18331,2823,266,451,245,450,3
18333,3380,256,326,29,178,2
2184,2811,250,631,37,193,1
18337,2711,327,440,313,484,2
18338,3678,463,658,86,283,1
18341,3678,461,665,97,292,1
18344,3678,459,665,97,294,1
18348,2611,329,220,97,428,5
18349,2611,329,220,97,428,5
18355,2651,265,578,199,496,2
18356,2775,308,579,181,74,1
18362,2833,261,611,93,205,2
18363,2882,474,573,36,24,2
18364,2833,256,559,23,178,2
18365,2882,473,574,36,26,1
18367,3393,330,441,294,534,1
18368,2419,445,212,36,107,1
18369,3497,460,266,94,414,1
18370,3006,258,366,118,215,6
18375,3393,330,442,294,534,1
18378,2584,445,58,81,201,1
18379,2846,262,630,106,213,3
18381,2846,264,630,106,213,2
18383,2585,440,51,72,210,1
18385,3675,261,102,680,731,2
18386,2585,438,58,80,201,1
18387,2273,333,359,734,550,1
18390,3153,467,116,178,367,1
18394,2717,356,46,103,60,1
18395,2718,356,46,103,60,1
18396,2717,357,46,103,60,2
18397,2717,358,56,109,60,1
18398,3006,315,536,250,95,3
18400,2710,334,531,129,337,1
18401,2623,321,733,38,141,2
18402,2510,445,436,105,293,1
18405,2103,451,466,169,363,1
18407,2105,443,474,158,352,1
18413,2826,261,631,15,216,2
18416,3602,266,486,194,411,2
18417,2826,258,630,15,216,4
18420,2598,303,223,74,450,1
18421,2598,303,223,74,450,1
18422,3602,264,485,193,410,4
18423,3699,259,99,657,724,2
18424,2464,488,149,211,5,1
18428,2830,444,589,48,298,1
18435,2465,482,141,203,1,1
18446,2715,321,745,61,85,3
18449,2832,262,358,592,773,2
18454,3259,331,231,275,526,1
18455,2741,331,532,185,335,1
21191,2836,248,611,40,133,1
18457,3259,330,232,276,526,1
18458,3259,329,232,275,526,2
18459,3957,262,222,122,537,2
18464,3634,449,706,281,269,1
18468,2970,323,525,101,62,2
18471,2836,278,595,105,222,2
18472,2836,277,534,104,222,1
18474,3628,331,298,377,554,3
18476,2762,330,530,168,348,1
14600,2814,262,627,27,192,1
18480,2838,261,584,106,222,3
18481,3051,266,532,185,364,4
18482,3628,332,299,377,554,1
18484,2119,449,483,200,378,1
18485,2121,446,480,200,378,1
18486,3066,466,312,297,479,1
18487,2121,445,480,200,378,1
18488,2820,334,646,36,211,1
18490,2721,248,618,215,121,2
18495,2926,261,634,13,125,2
18497,2899,259,785,21,165,3
18500,2820,257,363,615,779,6
18502,2899,257,782,20,165,2
18503,2803,330,611,23,222,1
18504,2803,332,580,14,230,1
18505,3899,463,413,166,538,1
18509,2803,333,613,23,222,1
18512,2822,444,584,210,302,1
18513,2604,482,72,7,241,1
18514,2655,257,578,127,513,2
18515,2604,486,71,7,241,1
18516,2604,487,78,4,241,1
18518,2804,329,323,13,230,2
18520,3149,461,272,198,221,3
18521,2611,305,223,46,468,1
18522,2611,305,223,46,468,1
18524,2406,488,196,94,106,2
18525,2960,498,599,28,284,1
17044,2994,316,669,203,229,1
18530,2960,498,594,28,283,1
18531,3757,319,166,281,474,2
18532,3017,484,81,23,313,1
18533,2407,486,196,94,106,1
18535,2407,485,202,94,106,1
18541,3855,259,62,451,732,2
18542,3855,261,62,452,732,2
18548,3761,260,101,411,720,2
18550,2393,451,231,109,117,1
18551,2393,450,231,109,117,1
18552,3538,490,369,15,215,3
18553,3210,475,503,36,51,1
18556,3210,476,504,30,45,2
18558,3042,334,186,320,608,1
18560,3042,338,177,333,621,5
18561,2702,436,206,184,109,1
18563,3513,454,610,2,289,2
18564,2703,433,206,184,109,1
18565,3567,332,270,317,537,2
18566,3708,329,461,346,465,1
18567,3513,454,607,5,289,1
5067,2860,249,621,107,154,1
18569,3210,473,503,36,51,1
18570,3513,453,602,6,289,1
18571,3568,333,274,321,533,1
18572,2995,319,536,49,91,2
18574,3210,474,507,30,45,1
18575,3538,487,369,15,214,1
18576,3211,462,503,36,51,2
18578,3538,485,362,21,211,1
18579,3212,460,503,36,51,4
18580,2765,323,644,16,240,2
18581,3042,334,177,338,621,2
18585,3043,333,177,336,622,1
18586,2837,261,590,19,196,2
18588,4376,263,668,23,145,6
18589,2751,331,525,126,335,1
18595,2960,323,661,22,171,2
18596,2967,325,392,51,242,2
18597,2968,323,389,50,242,4
18599,2752,329,537,117,346,1
18602,2588,329,350,142,743,1
18603,2587,332,350,142,743,1
18605,2588,331,340,133,730,1
18606,2588,327,350,142,742,4
19512,3067,255,655,94,201,1
18614,3006,254,513,67,126,2
18615,3006,254,520,72,121,2
18620,3006,252,513,67,121,2
18621,2435,475,237,0,186,1
18624,4352,261,670,140,122,5
18625,3484,259,436,214,472,2
18626,4001,273,221,440,527,6
18628,2842,240,540,233,40,1
18629,2806,267,390,218,442,2
18630,2965,475,595,39,281,1
18632,2842,243,541,234,40,2
18634,2815,259,524,133,222,2
18636,2815,263,553,133,222,3
18637,2814,267,573,133,222,2
18640,2755,338,533,160,369,4
18643,2581,334,340,227,731,1
18649,2581,333,342,227,721,1
18655,3587,260,573,66,201,4
18659,2651,332,743,47,146,1
18661,2589,302,224,28,487,1
18662,2589,302,224,28,487,1
18663,2724,330,434,414,655,1
18665,3260,434,507,53,48,1
18667,3260,430,507,56,45,1
18668,3523,458,394,131,189,1
18669,2724,331,434,417,644,1
18671,3523,456,394,131,189,1
18672,3860,268,66,458,765,2
18674,3523,455,394,131,189,1
18676,3260,428,507,51,48,1
18677,3523,453,388,137,183,1
18681,3369,258,339,39,129,2
18682,3369,261,340,39,129,2
18687,3612,329,397,44,169,1
18691,3611,333,390,41,162,1
18693,3612,329,397,47,168,1
18694,2911,260,326,307,557,2
18695,2573,330,165,162,423,1
18702,2756,333,532,160,369,1
18703,3853,265,66,627,759,2
2187,2811,249,631,37,193,1
18708,2813,318,639,125,209,3
18709,3369,261,340,42,127,2
18712,2912,255,321,302,559,2
18714,3587,262,572,45,203,4
18716,2653,264,581,283,516,2
18719,2836,264,598,358,225,3
18722,2863,438,584,5,322,1
18723,3503,464,279,215,398,2
18729,2730,331,430,532,632,1
18731,3778,457,652,177,315,2
18732,3778,456,658,187,325,1
18734,2847,237,532,6,81,1
18735,2512,442,445,204,313,1
18736,3463,321,673,113,232,3
18738,2592,438,51,102,183,1
18739,2592,436,55,98,181,1
18742,2752,463,567,172,369,1
18747,2611,297,225,83,494,3
18748,2611,297,225,83,494,3
18753,3419,332,434,354,549,1
18754,3419,336,434,354,551,1
18755,3071,465,322,183,451,1
18756,2928,321,254,199,387,2
18760,2932,323,395,67,57,2
18763,2976,329,551,189,380,1
18769,2976,329,551,189,380,1
18772,2986,329,534,264,70,1
18775,2987,328,537,264,70,2
18779,3422,266,697,591,589,3
18781,2434,460,187,123,78,1
18782,2165,307,362,57,242,1
18783,2165,307,362,57,242,2
18784,2165,307,362,56,242,1
18785,2165,307,362,57,242,1
18786,2165,307,362,57,242,1
18787,2165,307,362,57,242,1
18788,2165,307,362,57,242,1
18789,2165,307,362,57,242,1
18790,2165,307,362,57,242,2
18791,2165,307,362,57,242,1
18792,2165,307,362,57,242,2
18793,2165,307,362,57,243,2
18794,2165,307,362,57,242,2
18795,2165,307,362,57,242,1
18796,2167,287,360,57,242,1
18797,2167,287,360,57,242,1
18798,2167,287,360,57,242,1
18799,2167,287,360,57,242,1
18801,2167,287,360,57,242,2
18803,2167,287,357,60,245,1
18804,2167,288,362,57,242,2
18805,2167,288,362,57,244,1
18806,2167,288,362,57,243,1
18807,2167,287,362,57,243,1
18808,2167,287,360,57,243,1
18809,2167,287,360,57,243,1
18810,2811,256,517,143,338,2
18811,3355,444,526,288,540,3
18812,2167,287,360,56,243,1
18813,2167,285,357,60,244,1
18817,2987,325,537,265,69,7
18819,3769,330,71,479,795,1
18820,2838,257,505,77,311,5
18821,3769,332,71,479,794,1
18822,3605,261,567,4,200,2
18823,3546,441,363,68,216,1
18827,3355,441,529,287,540,1
18828,2827,264,635,101,186,2
18829,2703,338,438,445,626,1
18840,2926,493,103,52,90,1
18841,2603,336,220,101,487,1
18842,2603,336,220,101,487,1
18846,2842,238,557,110,40,1
18847,2157,450,483,137,370,1
18850,2926,493,157,52,94,1
18851,3656,492,679,39,278,1
18854,2927,490,167,42,86,2
18855,3656,488,676,39,278,2
18856,2397,442,230,43,110,1
18865,2928,256,252,345,356,2
18866,2928,260,253,345,356,2
18867,2928,263,259,355,356,3
18868,2928,268,251,345,356,4
18874,2996,318,619,122,167,2
18875,4352,267,682,1,129,2
18878,2748,334,587,114,321,1
18879,2748,333,586,114,321,1
18881,2648,309,908,11,97,1
18886,2602,295,224,52,534,1
18887,2602,295,224,52,534,1
18890,2127,445,488,164,383,1
18892,2127,442,481,168,383,1
18893,3088,463,319,249,507,1
18896,2177,328,401,108,26,65
18897,2177,328,401,108,26,65
18900,3625,334,306,265,558,3
18902,2397,436,231,43,111,2
18903,3211,488,510,77,64,1
18905,3371,262,341,23,141,2
18906,3211,488,514,82,60,1
18907,2958,330,277,182,349,1
18908,3551,494,368,83,221,1
18909,3212,485,514,82,60,1
18910,2942,331,405,49,59,3
18911,3551,492,368,83,221,1
18912,4352,264,681,4,127,3
18913,2073,358,13,4,15,2
18914,2074,358,19,14,4,1
18915,3898,466,413,423,569,1
18916,2577,330,584,275,559,1
18917,2783,333,405,525,445,4
18918,2490,443,435,187,296,1
18919,2577,333,576,271,554,1
18920,2556,492,51,68,172,1
18922,2928,252,263,345,356,2
12728,2814,250,640,363,207,1
18924,2645,267,589,10,260,2
18930,2868,260,596,117,189,2
18934,2942,331,397,55,66,1
717,2723,252,692,16,113,1
18939,2541,323,615,128,268,3
18940,2868,255,596,117,189,2
18941,2602,326,224,169,460,2
18942,2602,326,224,169,460,2
18944,2942,329,397,55,65,1
18945,4091,329,542,343,636,1
18947,3551,333,273,348,512,1
18950,3552,332,268,345,518,1
18951,2141,450,474,231,379,1
18952,3768,321,62,577,812,2
18953,2574,321,593,496,548,2
18954,2141,447,474,232,379,1
18955,3096,465,323,346,497,1
18956,2980,322,549,291,74,2
18957,2588,326,214,131,449,2
18958,2588,326,214,131,449,2
18959,2823,335,643,90,246,1
18960,2822,337,648,92,245,2
18963,3199,328,291,139,156,3
18966,3387,330,442,351,537,1
18968,3364,331,341,370,328,1
18972,3364,331,330,361,319,1
18978,4177,265,541,452,593,2
18983,3377,445,534,418,558,1
14201,2832,264,619,44,218,1
18987,2844,323,310,5,190,3
18988,2575,329,590,218,528,1
18989,2684,263,175,358,407,2
18993,2587,333,213,132,450,2
18994,2587,333,213,132,450,2
18996,3818,256,170,250,441,3
18999,2853,260,644,84,147,2
20746,2804,323,656,19,171,1
19001,3375,451,540,422,558,1
19003,3375,449,543,411,552,1
19007,3375,443,543,416,558,1
19008,2844,254,623,16,196,4
19012,3005,336,166,239,582,3
19015,3627,326,401,17,151,3
19016,3627,323,398,19,150,2
19018,2956,441,163,176,77,2
19019,3722,332,461,375,520,2
19020,3722,332,455,370,520,1
19023,2875,274,637,6,159,3
19030,2551,332,151,298,425,2
19031,2551,331,154,299,425,1
19035,2857,262,596,179,201,2
19036,3722,333,458,369,518,1
19038,3722,331,454,368,514,2
19042,2857,256,596,179,201,4
19043,3308,325,231,336,519,5
19044,4182,260,544,327,590,3
19048,3009,248,573,311,180,2
19049,3309,321,231,338,519,4
14931,3058,253,651,199,176,1
19055,3009,243,573,311,183,1
19056,3009,241,573,311,183,1
19057,2889,319,642,114,168,2
19059,2491,441,153,58,16,1
19060,2492,434,142,47,6,1
19062,2641,262,584,271,500,2
19063,2810,253,445,49,112,2
19070,2105,441,458,279,378,1
19072,3260,432,507,195,51,1
19073,3261,432,510,192,48,1
19074,3049,466,331,306,486,1
19075,3261,430,507,195,51,1
19076,3520,458,392,52,189,1
19080,3511,455,598,189,303,2
19082,2490,440,435,84,285,1
19083,2581,319,220,260,442,3
19084,2581,319,220,260,442,3
19097,2862,252,617,119,227,2
19098,2772,329,605,223,243,1
19100,2717,334,527,287,318,1
19103,2717,337,527,287,318,1
19105,3864,467,550,164,457,2
19108,2773,327,483,102,149,2
19109,2576,321,218,47,439,2
19110,2576,321,218,47,439,2
19116,2871,437,540,6,53,4
19117,2689,330,745,122,100,1
19119,2689,323,751,117,105,2
19121,2661,321,918,89,109,2
19123,3634,261,308,572,522,2
11907,3275,254,701,62,134,1
19639,3383,317,705,331,181,1
19579,2747,247,670,1,111,1
19642,3383,316,710,328,182,1
10496,2626,320,721,224,167,1
19139,2804,260,439,369,564,2
19140,3006,241,519,29,107,2
19141,2229,444,195,111,109,1
19150,2570,441,47,94,161,1
19151,3527,320,602,139,246,4
19153,3147,464,113,271,370,1
19154,2752,465,578,128,350,1
19155,3267,323,232,362,526,2
19159,3147,460,123,280,381,1
19160,2833,333,640,28,224,1
19162,2833,335,640,28,226,1
19165,4075,323,553,525,651,2
19168,3227,328,105,622,789,2
19169,2956,329,390,97,251,1
19170,2228,332,424,160,669,2
19171,2229,332,406,153,668,1
19174,2990,320,642,90,210,6
19175,4363,265,677,142,106,3
19176,4363,273,677,142,106,3
19177,4363,269,677,142,106,4
19178,4363,269,682,148,113,2
19180,4363,263,677,142,107,2
19181,2794,312,614,133,87,2
19182,2089,486,478,255,387,2
19184,2087,486,481,253,387,1
19185,3067,326,171,253,600,2
19186,3531,458,597,131,300,1
19187,3531,457,599,131,303,1
19188,2087,490,477,255,388,1
19194,3553,264,598,71,214,2
19198,2849,441,592,41,301,1
19200,3119,457,273,178,196,1
19201,2893,435,539,77,11,1
19203,2893,434,539,77,11,1
19207,2484,487,458,290,335,1
19208,3321,482,428,528,444,3
19209,2734,330,531,150,321,1
19210,2770,271,435,328,571,2
19211,2445,437,200,90,106,1
19212,4363,260,677,142,107,5
19214,3239,436,503,222,51,1
19215,3239,433,503,222,51,1
19216,3023,453,571,129,310,1
19217,3240,431,503,223,51,1
19218,2623,337,142,283,442,2
19219,2623,335,142,283,447,1
19220,2623,334,143,283,442,1
19231,2747,329,471,95,175,1
19232,2821,260,591,87,202,3
19233,3117,468,322,228,493,1
19234,2860,260,417,340,454,2
19235,2496,444,445,61,298,1
19236,3223,450,452,324,409,1
19239,2885,436,547,141,3,1
19240,3558,331,591,132,269,1
19241,2885,434,544,137,7,1
19242,3223,457,260,46,235,1
19243,2734,330,542,142,331,1
19244,3117,467,322,228,493,1
19246,2955,448,119,105,70,1
19247,3740,458,655,181,298,2
19248,3740,457,662,191,308,1
19249,3713,261,298,198,554,3
19250,2956,441,156,115,62,1
19251,3740,455,662,189,300,1
19252,2625,302,225,92,483,2
19253,2625,302,225,92,483,2
19254,2956,440,151,115,62,1
19255,3740,452,655,182,298,1
19257,2558,486,67,6,215,1
19259,2585,333,166,500,412,1
19260,2585,333,157,497,412,1
19261,2585,332,166,500,412,2
19262,2585,330,166,500,412,2
19263,2585,332,166,500,412,2
3233,2752,322,681,243,228,1
19265,2591,292,157,489,402,1
19266,2591,293,158,488,402,1
19268,2591,292,166,499,413,2
19269,2591,292,165,498,412,62
19270,2591,292,165,498,412,10
19271,2591,291,157,488,402,2
19272,2592,287,157,489,402,2
19273,2592,284,157,489,402,2
19274,2593,279,166,499,413,9
19275,2593,275,166,499,413,5
19276,2593,275,166,499,413,7
19278,2557,484,66,6,221,1
19731,2630,313,713,7,106,1
19280,2593,275,166,499,413,15
19281,2747,327,471,94,178,2
19282,2593,275,166,499,413,33
19284,2593,274,158,489,408,3
19285,2594,269,170,503,416,14
19287,2594,269,166,499,407,27
19288,2595,265,166,499,413,30
19289,2595,265,167,499,413,3
19291,2595,265,166,499,413,15
19292,2595,265,166,499,413,2
19294,2595,262,158,489,404,3
19296,2595,258,167,499,413,2
19298,2597,248,170,502,415,18
19299,2597,248,169,499,413,13
19300,2597,244,167,499,413,7
19301,2597,241,167,499,413,9
19302,2597,241,170,503,416,1
19304,2597,241,166,499,413,1
19306,2597,241,167,499,413,7
19307,2597,241,167,499,413,4
19308,2597,241,167,499,413,3
19310,2597,241,167,499,413,2
19312,2597,241,167,499,413,5
19314,2558,485,59,13,224,1
19315,2597,241,167,499,413,5
19317,2555,328,350,485,751,2
19319,2558,482,60,13,224,1
19320,2597,242,167,499,413,1
19321,2597,242,159,489,407,1
19322,2597,243,159,489,405,5
19323,2598,240,159,489,402,1
19324,2555,330,345,485,751,2
19325,2598,239,159,489,404,1
19326,2598,239,169,499,413,38
19328,2598,239,169,499,413,10
19329,2598,239,169,499,413,2
19330,2598,239,169,499,413,3
19331,2555,329,351,485,751,1
19332,2598,239,169,499,413,3
19333,2598,239,169,499,413,9
19336,2598,239,169,499,413,4
19337,2598,239,159,489,404,1
19338,2598,239,169,499,413,12
19340,2598,239,167,499,413,12
19341,2598,239,167,499,413,7
19342,2598,239,167,499,413,1
19343,2598,238,162,488,402,2
19344,2598,238,158,488,402,1
19345,2598,240,167,498,412,2
19346,2556,323,349,485,751,2
19352,2520,336,300,42,526,1
19353,2520,336,300,42,526,2
19354,2520,336,300,42,526,2
19355,2520,336,300,42,526,1
19356,2520,337,300,42,526,6
19357,2520,336,300,42,526,2
19358,2520,336,300,42,526,2
19359,2520,336,300,42,526,2
19360,2520,336,300,42,526,2
19361,2520,336,300,42,526,1
19362,2520,336,300,42,526,6
19363,2520,336,300,42,526,1
19364,2520,336,300,42,526,2
19365,2520,169,300,42,526,6
19366,2531,259,300,42,527,3
19367,2531,260,300,42,527,2
19371,2531,260,300,42,527,2
19372,2531,260,300,42,527,3
19375,2531,260,300,42,527,2
19376,2531,259,300,42,527,4
19377,2531,260,300,42,527,2
19379,2531,259,300,42,527,2
19382,2531,259,300,42,527,2
19391,2531,259,300,42,527,8
19392,2531,260,300,42,527,2
19394,2531,259,300,42,527,2
19403,2531,260,300,42,527,2
19409,2531,259,300,42,527,16
19410,2531,259,300,42,527,2
19411,2531,259,300,42,527,3
19412,2531,259,300,42,527,2
19413,2531,259,300,42,527,3
19414,2531,259,300,42,527,4
19417,2531,259,300,42,527,2
19419,2531,260,300,42,527,12
19421,2531,260,300,42,527,2
19422,2531,260,300,42,527,2
19423,2531,260,300,42,527,2
19424,2531,259,300,42,527,6
19426,2531,260,300,42,527,3
19433,2531,260,300,42,527,2
19436,2531,260,300,42,527,2
19438,2531,260,300,42,527,3
19439,2531,260,300,42,527,2
19446,2531,260,300,42,527,2
19448,2531,260,300,42,527,7
19450,2531,259,300,42,527,2
19458,2531,260,300,43,527,4
19460,2531,260,300,43,527,2
19463,2531,260,300,43,527,7
19464,2531,260,300,44,527,3
19465,2531,260,300,43,527,3
19466,2531,260,300,44,527,7
19468,2531,260,300,44,527,2
19469,2531,260,300,44,527,2
19472,2531,260,300,44,527,3
19476,2531,260,300,44,527,3
19477,2531,260,300,44,527,7
19479,2531,260,300,44,527,2
19480,2531,259,300,44,527,16
19482,2531,260,300,44,527,4
19483,2531,260,300,44,527,3
19484,2531,260,300,43,527,3
19485,2531,260,300,43,527,2
19487,2532,258,300,43,527,3
19488,2531,263,300,43,527,3
19489,2531,259,300,43,527,4
19495,3028,322,537,210,384,3
19503,2399,482,257,8,167,1
19510,2900,255,638,24,141,2
19516,2874,266,629,105,200,2
19517,2401,474,264,1,175,1
19521,2513,331,630,142,242,1
19522,2513,331,630,142,242,2
19525,3296,326,229,172,548,5
19526,2796,309,542,44,112,1
19528,3751,447,566,469,448,1
19536,3413,456,430,146,460,2
19538,3414,453,432,146,460,1
19539,2827,336,641,35,238,1
19540,2494,437,146,18,8,2
19547,2935,329,164,211,478,2
19548,2935,331,164,212,478,1
19549,2935,329,164,212,478,1
19554,3909,466,425,296,544,1
19555,3589,329,297,407,567,2
19556,2576,445,62,56,217,1
19557,2970,459,72,5,336,1
19558,2970,455,72,5,336,1
19559,2577,438,61,54,217,1
19560,2970,452,74,5,337,1
19561,2577,436,61,56,217,1
19567,3599,264,584,63,240,2
19571,2740,333,533,153,335,1
19573,2804,269,442,398,586,2
19575,2779,321,631,123,264,2
19578,2804,267,442,398,586,2
8477,2695,247,674,99,114,1
19588,2747,244,673,2,111,1
19591,2834,337,641,141,229,1
19592,3563,457,594,153,319,1
19595,3563,456,587,158,324,1
19597,3563,453,593,153,320,2
19598,2934,329,164,247,453,1
19601,3618,331,301,559,553,1
19602,2590,444,58,60,201,1
19603,2981,457,68,286,331,1
19604,2590,441,57,59,201,1
19605,2983,454,68,287,331,1
19606,2591,436,57,59,201,3
19609,2524,439,444,259,323,2
